cia_id,cia_nome,doc_ver,doc_env,per_ini,per_fim,total_assets,shares_outstanding,net_debt,ebit,roic
3077,CIA FIACAO TECIDOS CEDRO CACHOEIRA,2,2013-03-26 18:27:36,2012-01-01,2012-12-31,627992000.0,10000000.0,219301000.0,31421000.0,0.05812535957215769
3077,CIA FIACAO TECIDOS CEDRO CACHOEIRA,2,2019-03-29 18:40:44,2018-01-01,2018-12-31,700214000.0,10000000.0,248894000.0,63110000.0,0.13791671674734207
3077,CIA FIACAO TECIDOS CEDRO CACHOEIRA,2,2022-03-31 11:19:14,2021-01-01,2021-12-31,830417000.0,10000000.0,206728000.0,44580000.0,0.12608714097832083
3077,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3,2011-04-07 08:59:09,2010-01-01,2010-12-31,603391000.0,3569059.0,201845000.0,28594000.0,0.05662907106855338
3077,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3,2013-04-19 16:39:34,2012-01-01,2012-12-31,627992000.0,10000000.0,219301000.0,31421000.0,0.05812535957215769
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2011-03-30 20:20:00,2010-01-01,2010-12-31,3324673000.0,116675000.0,351196000.0,50338000.0,0.020383256073107286
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2012-03-31 21:54:18,2011-01-01,2011-12-31,3371430000.0,116675000.0,745100000.0,75478000.0,0.030764740911871844
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2013-03-28 19:00:44,2012-01-01,2012-12-31,3110364000.0,116675000.0,620949000.0,120591000.0,0.05307373089962287
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2014-03-27 19:16:19,2013-01-01,2013-12-31,3180514000.0,122546000.0,743579000.0,91029000.0,0.03769063938568096
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2015-03-30 20:37:55,2014-01-01,2014-12-31,3256727000.0,122546000.0,885998000.0,44905000.0,0.018057691317831453
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2016-03-31 18:55:01,2015-01-01,2015-12-31,3328993000.0,30636000.0,949101000.0,36493000.0,0.014902687204466927
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2017-04-28 21:56:07,2016-01-01,2016-12-31,3338866000.0,30636000.0,1141269000.0,54194000.0,0.022075893266310778
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2018-03-29 18:27:56,2017-01-01,2017-12-31,3539483000.0,30636000.0,1179247000.0,271439000.0,0.10199707429949088
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2019-04-11 21:00:46,2018-01-01,2018-12-31,4258319000.0,30636000.0,1347143000.0,462087000.0,0.14677247117670936
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2020-04-09 22:15:44,2019-01-01,2019-12-31,4309706000.0,30636000.0,1307208000.0,31854000.0,0.010287138203022263
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2021-03-31 22:08:37,2020-01-01,2020-12-31,4260948000.0,30636000.0,1341555000.0,42015000.0,0.014834788859802684
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,1,2022-03-30 21:18:29,2021-01-01,2021-12-31,4228889000.0,30636000.0,1215884000.0,162464000.0,0.06256197414635968
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,2,2011-04-18 15:37:27,2010-01-01,2010-12-31,3324673000.0,116675000.0,351196000.0,50338000.0,0.020383256073107286
3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,2,2017-05-03 19:15:32,2016-01-01,2016-12-31,3338866000.0,30636000.0,1141269000.0,54194000.0,0.022075893266310778
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,1,2011-03-29 23:58:40,2010-01-01,2010-12-31,12640339000.0,322075000.0,5487117000.0,771894000.0,0.09486594167008125
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,1,2012-03-30 20:36:25,2011-01-01,2011-12-31,12935830000.0,426592000.0,6040016000.0,909067000.0,0.11465580379839672
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,1,2015-03-31 08:11:49,2014-01-01,2014-12-31,11915788000.0,1714895000.0,1377978000.0,974691000.0,0.22443817404607713
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,1,2016-03-22 20:51:17,2015-01-01,2015-12-31,12936780000.0,1714895000.0,2716463000.0,432763000.0,0.0713015070980557
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,1,2017-03-23 22:59:40,2016-01-01,2016-12-31,13926696000.0,2057875000.0,2627272000.0,629889000.0,0.09372320327368859
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,1,2018-03-15 02:17:27,2017-01-01,2017-12-31,14925113000.0,2057875000.0,3827693000.0,727023000.0,0.09129846419995313
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,1,2019-03-20 00:20:01,2018-01-01,2018-12-31,16514570000.0,2057874630000.0,5662725000.0,1181866000.0,0.11802489409260372
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,1,2020-03-12 20:19:35,2019-01-01,2019-12-31,18710421000.0,2057874630.0,6913996000.0,1662727000.0,0.14315758822770736
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,1,2021-03-11 21:27:52,2020-01-01,2020-12-31,21653387000.0,2110323374.0,5206964000.0,1830272000.0,0.16732654838163508
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,1,2022-03-17 19:37:15,2021-01-01,2021-12-31,24641840000.0,2110323374.0,8465452000.0,3183602000.0,0.23145303427859742
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2,2019-03-21 11:08:54,2018-01-01,2018-12-31,16514570000.0,2057874630.0,5662725000.0,1181866000.0,0.11802489409260372
3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2,2022-03-24 17:14:53,2021-01-01,2021-12-31,24641840000.0,2110323374.0,8465452000.0,3183602000.0,0.23145303427859742
3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,1,2016-03-29 14:17:23,2015-01-01,2015-12-31,3036365000.0,387229828.0,121205000.0,22321000.0,0.013872117485107718
3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,1,2017-03-28 18:21:38,2016-01-01,2016-12-31,4180738000.0,9680746.0,137250000.0,1151301000.0,0.4927424024734252
3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,1,2018-03-27 12:55:06,2017-01-01,2017-12-31,4726199000.0,9680746.0,-14964000.0,382418000.0,0.1645764207174058
3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,1,2019-03-26 18:14:58,2018-01-01,2018-12-31,5098548000.0,9680746.0,298009000.0,304741000.0,0.11342040257895279
3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,1,2020-03-30 20:49:11,2019-01-01,2019-12-31,5171599000.0,9680746.0,148502000.0,430594000.0,0.16589318117899068
3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,1,2021-04-09 00:01:50,2020-01-01,2020-12-31,5576557000.0,9670958.0,-28837000.0,568067000.0,0.22476125889443163
3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,1,2022-03-17 19:24:15,2021-01-01,2021-12-31,4586784000.0,9658447.0,-170518000.0,398397000.0,0.2143528153388242
3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2,2016-04-19 10:29:22,2015-01-01,2015-12-31,3036365000.0,387229828.0,121205000.0,22321000.0,0.013872117485107718
3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2,2017-04-03 09:02:02,2016-01-01,2016-12-31,4180738000.0,9680746.0,137250000.0,1151301000.0,0.4927424024734252
3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2,2018-04-12 18:20:56,2017-01-01,2017-12-31,4726199000.0,9680746.0,-14964000.0,382418000.0,0.1645764207174058
3298,CIA HABITASUL DE PARTICIPACOES,1,2011-03-30 17:13:41,2010-01-01,2010-12-31,1280739000.0,9134000.0,49627000.0,37578000.0,0.06547659496615353
3298,CIA HABITASUL DE PARTICIPACOES,1,2012-03-30 12:10:11,2011-01-01,2011-12-31,1303145000.0,9133687.0,51004000.0,20928000.0,0.03635712957960332
3298,CIA HABITASUL DE PARTICIPACOES,1,2013-03-28 10:30:49,2012-01-01,2012-12-31,1305968000.0,9133687.0,58368000.0,10716000.0,0.018896271530746116
3298,CIA HABITASUL DE PARTICIPACOES,1,2014-03-31 09:54:37,2013-01-01,2013-12-31,1324002000.0,9133687.0,58246000.0,28277000.0,0.0499545979712183
3298,CIA HABITASUL DE PARTICIPACOES,1,2015-03-30 10:34:46,2014-01-01,2014-12-31,1281801000.0,9133687.0,69197000.0,1187000.0,0.0021490931080557496
3298,CIA HABITASUL DE PARTICIPACOES,1,2016-03-28 13:52:44,2015-01-01,2015-12-31,1235799000.0,9133687.0,69341000.0,5665000.0,0.011171939401349704
3298,CIA HABITASUL DE PARTICIPACOES,1,2021-03-29 09:08:20,2020-01-01,2020-12-31,1333656000.0,9133687.0,122903000.0,46804000.0,0.11223684746925142
3298,CIA HABITASUL DE PARTICIPACOES,1,2022-03-28 07:39:11,2021-01-01,2021-12-31,1322394000.0,9133687.0,175923000.0,14872000.0,0.0235737201841261
3298,CIA HABITASUL DE PARTICIPACOES,2,2013-03-28 15:45:45,2012-01-01,2012-12-31,1305968000.0,9133687.0,58368000.0,10716000.0,0.018896271530746116
3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,1,2011-05-13 09:21:42,2010-01-01,2010-12-31,22069415000.0,51565000.0,438410000.0,2471447000.0,0.13998907138553524
3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,1,2012-03-30 21:10:06,2011-01-01,2011-12-31,24118684000.0,51565000.0,1318562000.0,1844544000.0,0.10169949054980923
3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,1,2015-03-27 20:36:00,2014-01-01,2014-12-31,14885698000.0,55905000.0,-133806000.0,10328000.0,0.0010998861242996986
3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,1,2017-03-28 00:02:53,2016-01-01,2016-12-31,23120918000.0,55905000.0,2043914000.0,6959699000.0,0.4753318075615175
3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,1,2018-03-27 00:01:57,2017-01-01,2017-12-31,24815927000.0,55905000.0,2015597000.0,1475761000.0,0.0929790752489499
3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,1,2019-03-28 00:06:42,2018-01-01,2018-12-31,26434981000.0,55905000.0,1219966000.0,822866000.0,0.04952724773254061
3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,1,2020-03-27 23:49:09,2019-01-01,2019-12-31,28984648000.0,55905000.0,125537000.0,985120000.0,0.05523996288775272
3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,1,2021-03-19 23:34:53,2020-01-01,2020-12-31,28769069000.0,55905000.0,-885046000.0,2102201000.0,0.13601629037257848
3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2,2017-03-28 11:51:27,2016-01-01,2016-12-31,23120918000.0,55905000.0,2043914000.0,6959699000.0,0.4753318075615175
3336,CIA. IGUAÇU DE CAFÉ SOLÚVEL,1,2011-03-23 11:02:11,2010-01-01,2010-12-31,543302000.0,29053000.0,271871000.0,6324000.0,0.014315821880751286
3395,CIA INDUSTRIAL CATAGUASES,1,2011-03-31 23:52:34,2010-01-01,2010-12-31,263202000.0,145000.0,46963000.0,12257000.0,0.06617357268187339
3395,CIA INDUSTRIAL CATAGUASES,1,2012-04-27 19:19:31,2011-01-01,2011-12-31,287241000.0,145000.0,64507000.0,12448000.0,0.05893018609781615
3395,CIA INDUSTRIAL CATAGUASES,1,2013-03-16 15:01:19,2012-01-01,2012-12-31,272803000.0,145000.0,59425000.0,4635000.0,0.022901894903278406
3395,CIA INDUSTRIAL CATAGUASES,1,2014-03-26 20:23:17,2013-01-01,2013-12-31,268614000.0,145000.0,45941000.0,4319000.0,0.022494205880055206
3395,CIA INDUSTRIAL CATAGUASES,1,2015-03-25 16:25:55,2014-01-01,2014-12-31,291115000.0,145000.0,38537000.0,11229000.0,0.059100933172629044
3395,CIA INDUSTRIAL CATAGUASES,1,2022-03-16 10:34:07,2021-01-01,2021-12-31,280734000.0,145000.0,47888000.0,16180000.0,0.08246224727461764
3395,CIA INDUSTRIAL CATAGUASES,2,2012-05-01 13:01:22,2011-01-01,2011-12-31,287241000.0,145000.0,64507000.0,12448000.0,0.05893018609781615
3654,CIA MELHORAMENTOS DE SAO PAULO,1,2012-03-23 09:26:45,2011-01-01,2011-12-31,1517988000.0,6573.0,18597000.0,1520000.0,0.001794594492483955
3654,CIA MELHORAMENTOS DE SAO PAULO,1,2013-03-25 19:29:39,2012-01-01,2012-12-31,1503931000.0,6405000.0,43114000.0,14265000.0,0.016274158826207044
3654,CIA MELHORAMENTOS DE SAO PAULO,1,2014-03-26 18:45:47,2013-01-01,2013-12-31,1560668000.0,6405000.0,71401000.0,8227000.0,0.009165287101755074
3654,CIA MELHORAMENTOS DE SAO PAULO,1,2015-03-19 20:36:28,2014-01-01,2014-12-31,1612515000.0,6405000.0,47244000.0,57813000.0,0.06664230581248444
3654,CIA MELHORAMENTOS DE SAO PAULO,1,2017-03-15 18:52:04,2016-01-01,2016-12-31,1632577000.0,6405000.0,-8834000.0,267270000.0,0.301389728369223
3654,CIA MELHORAMENTOS DE SAO PAULO,2,2012-03-23 09:47:25,2011-01-01,2011-12-31,1517988000.0,6573000.0,18597000.0,1520000.0,0.001794594492483955
3654,CIA MELHORAMENTOS DE SAO PAULO,2,2014-07-22 18:03:47,2013-01-01,2013-12-31,1560668000.0,6405000.0,71401000.0,8227000.0,0.009165287101755074
3891,FINANCEIRA ALFA S.A.- CRED FINANC E INVS,1,2021-02-26 19:59:42,2020-01-01,2020-12-31,9320851000.0,102942556.0,4134817000.0,75344000.0,0.018120572612403397
3891,FINANCEIRA ALFA S.A.- CRED FINANC E INVS,1,2022-02-25 15:48:53,2021-01-01,2021-12-31,11181967000.0,102942556.0,5690918000.0,123917000.0,0.0217045945773632
3891,FINANCEIRA ALFA S.A.- CRED FINANC E INVS,2,2021-03-02 17:15:55,2020-01-01,2020-12-31,9320851000.0,102942556.0,4134817000.0,75344000.0,0.018120572612403397
3980,GERDAU S.A.,1,2011-03-03 17:46:05,2010-01-01,2010-12-31,42891260000.0,1516802000.0,12493500000.0,3644552000.0,0.1116552544237536
3980,GERDAU S.A.,1,2012-02-16 10:55:18,2011-01-01,2011-12-31,49981794000.0,1719658728000.0,9105280000.0,2879008000.0,0.08081407136651443
3980,GERDAU S.A.,1,2013-02-21 17:15:22,2012-01-01,2012-12-31,53093158000.0,1719658728.0,12171715000.0,2348205000.0,0.057315745477040166
3980,GERDAU S.A.,1,2014-02-21 17:53:19,2013-01-01,2013-12-31,58215040000.0,1719658728.0,12484383000.0,2754423000.0,0.061889997425016524
3980,GERDAU S.A.,1,2015-03-05 07:49:12,2014-01-01,2014-12-31,63042330000.0,1719658728.0,13672680000.0,2898986000.0,0.061776222215109554
3980,GERDAU S.A.,1,2018-02-28 08:32:32,2017-01-01,2017-12-31,50301761000.0,1719658728.0,13132728000.0,1100072000.0,0.02971026100133393
3980,GERDAU S.A.,1,2019-02-21 08:31:45,2018-01-01,2018-12-31,51281029000.0,1719658728.0,11557100000.0,4047226000.0,0.10793848708561583
3980,GERDAU S.A.,1,2020-02-19 08:15:48,2019-01-01,2019-12-31,54002970000.0,1719658728.0,9755266000.0,3183934000.0,0.08621913225414385
3980,GERDAU S.A.,1,2021-02-24 08:17:32,2020-01-01,2020-12-31,63123009000.0,1719658728.0,9857004000.0,5194385000.0,0.12687113110199658
3980,GERDAU S.A.,1,2022-02-23 07:39:08,2021-01-01,2021-12-31,73814613000.0,1719658728.0,7252827000.0,21023022000.0,0.4198853985489792
3980,GERDAU S.A.,2,2012-02-16 13:58:29,2011-01-01,2011-12-31,49981794000.0,1719659000.0,9105280000.0,2879008000.0,0.08081407136651443
3980,GERDAU S.A.,2,2014-02-21 18:37:14,2013-01-01,2013-12-31,58215040000.0,1719658728.0,12484383000.0,2754423000.0,0.061889997425016524
3980,GERDAU S.A.,2,2018-02-28 10:56:49,2017-01-01,2017-12-31,50301761000.0,1719658728.0,13132728000.0,1100072000.0,0.02971026100133393
4030,CIA SIDERURGICA NACIONAL,1,2011-03-28 20:03:15,2010-01-01,2010-12-31,37801214000.0,1510359.0,9850169000.0,4998346000.0,0.2828261440694054
4030,CIA SIDERURGICA NACIONAL,1,2012-03-26 19:57:37,2011-01-01,2011-12-31,46869702000.0,1457970108.0,12471195000.0,5756922000.0,0.27560424188298127
4030,CIA SIDERURGICA NACIONAL,1,2013-03-28 19:44:24,2012-01-01,2012-12-31,49295228000.0,1457970108.0,15706884000.0,641697000.0,0.025964501581810795
4030,CIA SIDERURGICA NACIONAL,1,2014-02-28 08:38:04,2013-01-01,2013-12-31,50402539000.0,1457970108.0,17750758000.0,3119754000.0,0.12082788967869137
4030,CIA SIDERURGICA NACIONAL,1,2015-03-12 07:17:48,2014-01-01,2014-12-31,49767100000.0,1387524047.0,21197358000.0,2818013000.0,0.10463308173116677
4030,CIA SIDERURGICA NACIONAL,1,2016-03-28 23:58:44,2015-01-01,2015-12-31,48649974000.0,1387524047.0,25657864000.0,5177625000.0,0.15054068168117798
4030,CIA SIDERURGICA NACIONAL,1,2017-10-28 14:57:49,2016-01-01,2016-12-31,44153623000.0,1387524047.0,24809465000.0,1945476000.0,0.06042979580099215
4030,CIA SIDERURGICA NACIONAL,1,2018-03-26 20:43:48,2017-01-01,2017-12-31,45209970000.0,1387524047.0,25363560000.0,2983965000.0,0.08867180880041771
4030,CIA SIDERURGICA NACIONAL,1,2019-02-20 20:07:16,2018-01-01,2018-12-31,47327524000.0,1387524047.0,25683357000.0,6946560000.0,0.19459897200300633
4030,CIA SIDERURGICA NACIONAL,1,2020-03-04 21:21:16,2019-01-01,2019-12-31,50869276000.0,1387524047.0,24244908000.0,3541917000.0,0.09947293834555383
4030,CIA SIDERURGICA NACIONAL,1,2021-02-22 23:12:48,2020-01-01,2020-12-31,63002149000.0,1387524047.0,21542705000.0,5714437000.0,0.17425139986601293
4030,CIA SIDERURGICA NACIONAL,1,2022-03-09 20:47:28,2021-01-01,2021-12-31,79379103000.0,1387524047.0,13216310000.0,20539962000.0,0.5613437994174422
4030,CIA SIDERURGICA NACIONAL,2,2016-11-14 06:42:25,2015-01-01,2015-12-31,48649974000.0,1387524047.0,25657864000.0,5177625000.0,0.15054068168117798
4030,CIA SIDERURGICA NACIONAL,2,2018-04-06 18:04:54,2017-01-01,2017-12-31,45209970000.0,1387524047.0,25363560000.0,2983965000.0,0.08867180880041771
4057,SOUZA CRUZ SA,1,2011-02-15 20:14:47,2010-01-01,2010-12-31,4474119000.0,305690000.0,-1030392000.0,1948280000.0,1.8291132704313946
4057,SOUZA CRUZ SA,1,2012-02-13 18:07:20,2011-01-01,2011-12-31,4253853000.0,1528451000.0,-1011994000.0,2193853000.0,2.0555147985432414
4057,SOUZA CRUZ SA,1,2013-02-07 18:04:36,2012-01-01,2012-12-31,6124681000.0,1528451000.0,-828975000.0,2374604000.0,1.5454751355038243
4057,SOUZA CRUZ SA,1,2014-02-07 18:04:18,2013-01-01,2013-12-31,6405486000.0,1528451000.0,-672703000.0,2477435000.0,1.4015249444042472
4057,SOUZA CRUZ SA,1,2015-02-12 18:16:44,2014-01-01,2014-12-31,6632627000.0,1528451000.0,-955170000.0,2479919000.0,1.5896193186079353
4081,CIA TECIDOS SANTANENSE,1,2011-03-30 17:23:48,2010-01-01,2010-12-31,308993000.0,39299000.0,46056000.0,36523000.0,0.14725353589110907
4081,CIA TECIDOS SANTANENSE,1,2012-03-30 20:36:19,2011-01-01,2011-12-31,342993000.0,39299000.0,61252000.0,34595000.0,0.12248012065681492
4081,CIA TECIDOS SANTANENSE,1,2013-03-19 17:18:57,2012-01-01,2012-12-31,324874000.0,39299000.0,29847000.0,52271000.0,0.19016072584928587
4081,CIA TECIDOS SANTANENSE,1,2014-03-27 19:07:52,2013-01-01,2013-12-31,416906000.0,39299000.0,84312000.0,48336000.0,0.13549667537535182
4081,CIA TECIDOS SANTANENSE,1,2015-03-26 18:51:12,2014-01-01,2014-12-31,441405000.0,39299000.0,117635000.0,10880000.0,0.027952911675992866
4081,CIA TECIDOS SANTANENSE,1,2017-03-23 19:42:13,2016-01-01,2016-12-31,435999000.0,39299000.0,138920000.0,4957000.0,0.012830667287881141
4081,CIA TECIDOS SANTANENSE,1,2018-03-28 18:41:53,2017-01-01,2017-12-31,513960000.0,39299000.0,177981000.0,36363000.0,0.0825265193294933
4081,CIA TECIDOS SANTANENSE,1,2019-04-05 21:55:13,2018-01-01,2018-12-31,629334000.0,39299000.0,282103000.0,120242000.0,0.21482680502254714
4081,CIA TECIDOS SANTANENSE,1,2020-03-30 22:13:28,2019-01-01,2019-12-31,597626000.0,39299000.0,206738000.0,34662000.0,0.07002707180088084
4081,CIA TECIDOS SANTANENSE,1,2021-03-31 22:15:07,2020-01-01,2020-12-31,649628000.0,111299000.0,250295000.0,13536000.0,0.02536788683403675
4081,CIA TECIDOS SANTANENSE,1,2022-03-29 19:22:47,2021-01-01,2021-12-31,671512000.0,111299000.0,159126000.0,49974000.0,0.10767705931783414
4081,CIA TECIDOS SANTANENSE,2,2011-04-18 16:06:51,2010-01-01,2010-12-31,308993000.0,39299000.0,46056000.0,36523000.0,0.14725353589110907
4081,CIA TECIDOS SANTANENSE,2,2017-03-27 18:41:55,2016-01-01,2016-12-31,435999000.0,39299000.0,138920000.0,4957000.0,0.012830667287881141
4146,KARSTEN S.A.,1,2011-03-29 19:02:05,2010-01-01,2010-12-31,401054.0,14406.0,185197.0,32883.0,0.11206344229668203
4146,KARSTEN S.A.,1,2013-04-02 00:04:56,2012-01-01,2012-12-31,420893000.0,14406000.0,225516000.0,36167000.0,0.13810365697658877
4146,KARSTEN S.A.,2,2011-03-30 11:40:26,2010-01-01,2010-12-31,401054000.0,14406000.0,185197000.0,32883000.0,0.11206344229668203
4170,VALE S.A.,1,2011-02-24 23:49:15,2010-01-01,2010-12-31,214662114000.0,5365305000.0,30321395000.0,40442258000.0,0.27577728011077174
4170,VALE S.A.,1,2012-02-16 11:24:28,2011-01-01,2011-12-31,241783112000.0,5365305000.0,39166496000.0,53087424000.0,0.28563607037744954
4170,VALE S.A.,1,2013-02-27 21:38:55,2012-01-01,2012-12-31,266921654000.0,5365305000.0,49938137000.0,14996191000.0,0.0729488364071817
4170,VALE S.A.,1,2014-02-26 21:52:20,2013-01-01,2013-12-31,291880311000.0,5365305000.0,56511766000.0,33436715000.0,0.16026506669349772
4170,VALE S.A.,1,2015-02-26 06:22:40,2014-01-01,2014-12-31,309415532000.0,5244316000.0,65961970000.0,17572598000.0,0.08151932223545745
4170,VALE S.A.,1,2017-02-23 06:06:01,2016-01-01,2016-12-31,322696154000.0,5244316000.0,81672867000.0,25072734000.0,0.11641453217562706
4170,VALE S.A.,1,2018-02-27 19:11:08,2017-01-01,2017-12-31,328096703000.0,5284475000.0,60074727000.0,34533678000.0,0.1658834508070259
4170,VALE S.A.,1,2019-03-27 19:17:38,2018-01-01,2018-12-31,341714838000.0,5284475000.0,37515407000.0,43175744000.0,0.204432943681624
4170,VALE S.A.,1,2020-02-20 20:32:38,2019-01-01,2019-12-31,369670328000.0,5284475000.0,30215638000.0,2239775000.0,0.011954074173867412
4170,VALE S.A.,1,2021-02-25 21:17:09,2020-01-01,2020-12-31,478129515000.0,5284474000.0,8003529000.0,52067618000.0,0.27550532922956417
4170,VALE S.A.,1,2022-02-24 19:18:54,2021-01-01,2021-12-31,499128000000.0,5132458000.0,10472000000.0,141335000000.0,0.6810340673637546
4170,VALE S.A.,2,2012-06-28 12:06:54,2011-01-01,2011-12-31,241783112000.0,5365305000.0,39166496000.0,53087424000.0,0.28563607037744954
4170,VALE S.A.,2,2013-02-27 22:34:42,2012-01-01,2012-12-31,266921654000.0,5365305000.0,49938137000.0,14996191000.0,0.0729488364071817
4170,VALE S.A.,2,2014-03-17 19:18:56,2013-01-01,2013-12-31,291880311000.0,5365305000.0,56511766000.0,33436715000.0,0.16026506669349772
4170,VALE S.A.,2,2019-04-18 19:13:23,2018-01-01,2018-12-31,341714838000.0,5284475000.0,37515407000.0,43175744000.0,0.204432943681624
4170,VALE S.A.,2,2020-03-02 18:33:59,2019-01-01,2019-12-31,369670328000.0,5284475000.0,30215638000.0,2239775000.0,0.011954074173867412
4170,VALE S.A.,3,2013-02-28 19:51:02,2012-01-01,2012-12-31,266921654000.0,5365305000.0,49938137000.0,14996191000.0,0.0729488364071817
4170,VALE S.A.,4,2013-03-14 23:50:06,2012-01-01,2012-12-31,266921654000.0,5365305000.0,49938137000.0,14996191000.0,0.0729488364071817
4359,ELEKEIROZ S.A.,1,2011-02-23 17:55:02,2010-01-01,2010-12-31,632145000.0,31485000.0,-44125000.0,51886000.0,0.12301323875275016
4537,GRAZZIOTIN S.A.,1,2011-03-14 09:27:28,2010-01-01,2010-12-31,397796383.0,21673675.0,-75793801.0,34286549.0,0.17045671157409387
4537,GRAZZIOTIN S.A.,1,2012-03-09 09:55:00,2011-01-01,2011-12-31,425974931.0,21709458.0,-65481921.0,37473727.0,0.1656501619291417
4537,GRAZZIOTIN S.A.,1,2013-03-07 08:51:29,2012-01-01,2012-12-31,457101936.0,21768245.0,-75041174.0,39117727.0,0.16059782367943784
4537,GRAZZIOTIN S.A.,1,2014-02-27 08:09:24,2013-01-01,2013-12-31,517831031.0,21815945.0,-87381310.0,53334519.0,0.1984388586577936
4537,GRAZZIOTIN S.A.,1,2015-03-05 17:35:48,2014-01-01,2014-12-31,589826413.0,21868370.0,-67473284.0,60569867.0,0.18204006506559597
4537,GRAZZIOTIN S.A.,1,2016-02-26 19:00:53,2015-01-01,2015-12-31,598400633.0,21924020.0,-106204139.0,35566656.0,0.1092344708700249
4537,GRAZZIOTIN S.A.,1,2017-02-24 18:21:33,2016-01-01,2016-12-31,643833163.0,22038874.0,-146134269.0,40555128.0,0.12950382373561772
4537,GRAZZIOTIN S.A.,1,2018-02-16 18:08:32,2017-01-01,2017-12-31,681187102.0,20915330.0,-130802863.0,48402841.0,0.13929383901208225
4537,GRAZZIOTIN S.A.,1,2019-03-18 17:48:30,2018-01-01,2018-12-31,706364238.0,20213506.0,-62294175.0,46170382.0,0.10597991436251054
