,cia_id,cia_nome,doc_env,per_ini,per_fim,shares_outstanding,ebit,roic
308,3158,CIA TECIDOS NORTE DE MINAS COTEMINAS,2022-03-30 21:18:29,2021-01-01,2021-12-31,30636000.0,162464000.0,0.06256197414635968
320,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2011-03-29 23:58:40,2010-01-01,2010-12-31,322075000.0,771894000.0,0.09486594167008125
321,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2012-03-30 20:36:25,2011-01-01,2011-12-31,426592000.0,909067000.0,0.11465580379839672
325,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2014-11-21 18:00:17,2012-01-01,2012-12-31,426592000.0,19730000.0,0.01575696105482991
326,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2014-11-21 18:05:49,2013-01-01,2013-12-31,426592000.0,3475000.0,0.003011729712208642
327,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2015-03-31 08:11:49,2014-01-01,2014-12-31,1714895000.0,974691000.0,0.22443817404607713
328,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2016-03-22 20:51:17,2015-01-01,2015-12-31,1714895000.0,432763000.0,0.0713015070980557
329,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2017-03-23 22:59:40,2016-01-01,2016-12-31,2057875000.0,629889000.0,0.09372320327368859
330,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2018-03-15 02:17:27,2017-01-01,2017-12-31,2057875000.0,727023000.0,0.09129846419995313
331,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2019-03-20 00:20:01,2018-01-01,2018-12-31,2057874630000.0,1181866000.0,0.11802489409260372
332,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2019-03-21 11:08:54,2018-01-01,2018-12-31,2057874630.0,1181866000.0,0.11802489409260372
333,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2020-03-12 20:19:35,2019-01-01,2019-12-31,2057874630.0,1662727000.0,0.14315758822770736
334,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2021-03-11 21:27:52,2020-01-01,2020-12-31,2110323374.0,1830272000.0,0.16732654838163508
335,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2022-03-17 19:37:15,2021-01-01,2021-12-31,2110323374.0,3183602000.0,0.23145303427859742
336,3190,REDE ENERGIA PARTICIPAÇÕES S.A.,2022-03-24 17:14:53,2021-01-01,2021-12-31,2110323374.0,3183602000.0,0.23145303427859742
345,3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2016-03-29 14:17:23,2015-01-01,2015-12-31,387229828.0,22321000.0,0.013872117485107718
346,3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2016-04-19 10:29:22,2015-01-01,2015-12-31,387229828.0,22321000.0,0.013872117485107718
347,3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2017-03-28 18:21:38,2016-01-01,2016-12-31,9680746.0,1151301000.0,0.4927424024734252
348,3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2017-04-03 09:02:02,2016-01-01,2016-12-31,9680746.0,1151301000.0,0.4927424024734252
349,3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2018-03-27 12:55:06,2017-01-01,2017-12-31,9680746.0,382418000.0,0.1645764207174058
350,3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2018-04-12 18:20:56,2017-01-01,2017-12-31,9680746.0,382418000.0,0.1645764207174058
351,3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2019-03-26 18:14:58,2018-01-01,2018-12-31,9680746.0,304741000.0,0.11342040257895279
352,3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2020-03-30 20:49:11,2019-01-01,2019-12-31,9680746.0,430594000.0,0.16589318117899068
353,3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2021-04-09 00:01:50,2020-01-01,2020-12-31,9670958.0,568067000.0,0.22476125889443163
354,3204,CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T,2022-03-17 19:24:15,2021-01-01,2021-12-31,9658447.0,398397000.0,0.2143528153388242
368,3298,CIA HABITASUL DE PARTICIPACOES,2011-03-30 17:13:41,2010-01-01,2010-12-31,9134000.0,37578000.0,0.06547659496615353
369,3298,CIA HABITASUL DE PARTICIPACOES,2012-03-30 12:10:11,2011-01-01,2011-12-31,9133687.0,20928000.0,0.03635712957960332
370,3298,CIA HABITASUL DE PARTICIPACOES,2013-03-28 10:30:49,2012-01-01,2012-12-31,9133687.0,10716000.0,0.018896271530746116
371,3298,CIA HABITASUL DE PARTICIPACOES,2013-03-28 15:45:45,2012-01-01,2012-12-31,9133687.0,10716000.0,0.018896271530746116
372,3298,CIA HABITASUL DE PARTICIPACOES,2014-03-31 09:54:37,2013-01-01,2013-12-31,9133687.0,28277000.0,0.0499545979712183
373,3298,CIA HABITASUL DE PARTICIPACOES,2015-03-30 10:34:46,2014-01-01,2014-12-31,9133687.0,1187000.0,0.0021490931080557496
374,3298,CIA HABITASUL DE PARTICIPACOES,2016-03-28 13:52:44,2015-01-01,2015-12-31,9133687.0,5665000.0,0.011171939401349704
380,3298,CIA HABITASUL DE PARTICIPACOES,2021-03-29 09:08:20,2020-01-01,2020-12-31,9133687.0,46804000.0,0.11223684746925142
381,3298,CIA HABITASUL DE PARTICIPACOES,2022-03-28 07:39:11,2021-01-01,2021-12-31,9133687.0,14872000.0,0.0235737201841261
382,3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2011-05-13 09:21:42,2010-01-01,2010-12-31,51565000.0,2471447000.0,0.13998907138553524
383,3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2012-03-30 21:10:06,2011-01-01,2011-12-31,51565000.0,1844544000.0,0.10169949054980923
386,3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2015-03-27 20:36:00,2014-01-01,2014-12-31,55905000.0,10328000.0,0.0010998861242996986
388,3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2017-03-28 00:02:53,2016-01-01,2016-12-31,55905000.0,6959699000.0,0.4753318075615175
389,3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2017-03-28 11:51:27,2016-01-01,2016-12-31,55905000.0,6959699000.0,0.4753318075615175
390,3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2018-03-27 00:01:57,2017-01-01,2017-12-31,55905000.0,1475761000.0,0.0929790752489499
391,3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2019-03-28 00:06:42,2018-01-01,2018-12-31,55905000.0,822866000.0,0.04952724773254061
392,3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2020-03-27 23:49:09,2019-01-01,2019-12-31,55905000.0,985120000.0,0.05523996288775272
393,3328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2021-03-19 23:34:53,2020-01-01,2020-12-31,0.0,2102201000.0,0.13601629037257848
395,3336,CIA. IGUAÇU DE CAFÉ SOLÚVEL,2011-03-23 11:02:11,2010-01-01,2010-12-31,29053000.0,6324000.0,0.014315821880751286
399,3336,CIA. IGUAÇU DE CAFÉ SOLÚVEL,2014-06-25 10:13:54,2013-01-01,2014-03-31,29053.0,43239.0,-0.6640201483483575
400,3336,CIA. IGUAÇU DE CAFÉ SOLÚVEL,2014-06-25 12:53:55,2013-01-01,2014-03-31,29053000.0,43239000.0,-0.6640201483483575
401,3395,CIA INDUSTRIAL CATAGUASES,2011-03-31 23:52:34,2010-01-01,2010-12-31,145000.0,12257000.0,0.06617357268187339
402,3395,CIA INDUSTRIAL CATAGUASES,2012-04-27 19:19:31,2011-01-01,2011-12-31,145000.0,12448000.0,0.05893018609781615
403,3395,CIA INDUSTRIAL CATAGUASES,2012-05-01 13:01:22,2011-01-01,2011-12-31,145000.0,12448000.0,0.05893018609781615
404,3395,CIA INDUSTRIAL CATAGUASES,2013-03-16 15:01:19,2012-01-01,2012-12-31,145000.0,4635000.0,0.022901894903278406
405,3395,CIA INDUSTRIAL CATAGUASES,2014-03-26 20:23:17,2013-01-01,2013-12-31,145000.0,4319000.0,0.022494205880055206
406,3395,CIA INDUSTRIAL CATAGUASES,2015-03-25 16:25:55,2014-01-01,2014-12-31,145000.0,11229000.0,0.059100933172629044
413,3395,CIA INDUSTRIAL CATAGUASES,2022-03-16 10:34:07,2021-01-01,2021-12-31,145000.0,16180000.0,0.08246224727461764
432,3549,CIA INDUSTRIAL SCHLOSSER S.A.,2017-03-28 12:53:23,2016-01-01,2016-12-31,960000.0,1053000.0,-0.011793430174605485
441,3654,CIA MELHORAMENTOS DE SAO PAULO,2012-03-23 09:26:45,2011-01-01,2011-12-31,6573.0,1520000.0,0.001794594492483955
442,3654,CIA MELHORAMENTOS DE SAO PAULO,2012-03-23 09:47:25,2011-01-01,2011-12-31,6573000.0,1520000.0,0.001794594492483955
443,3654,CIA MELHORAMENTOS DE SAO PAULO,2013-03-25 19:29:39,2012-01-01,2012-12-31,6405000.0,14265000.0,0.016274158826207044
444,3654,CIA MELHORAMENTOS DE SAO PAULO,2014-03-26 18:45:47,2013-01-01,2013-12-31,6405000.0,8227000.0,0.009165287101755074
445,3654,CIA MELHORAMENTOS DE SAO PAULO,2014-07-22 18:03:47,2013-01-01,2013-12-31,6405000.0,8227000.0,0.009165287101755074
446,3654,CIA MELHORAMENTOS DE SAO PAULO,2015-03-19 20:36:28,2014-01-01,2014-12-31,6405000.0,57813000.0,0.06664230581248444
448,3654,CIA MELHORAMENTOS DE SAO PAULO,2017-03-15 18:52:04,2016-01-01,2016-12-31,6405000.0,267270000.0,0.301389728369223
478,3891,FINANCEIRA ALFA S.A.- CRED FINANC E INVS,2021-02-26 19:59:42,2020-01-01,2020-12-31,102942556.0,75344000.0,0.018120572612403397
479,3891,FINANCEIRA ALFA S.A.- CRED FINANC E INVS,2021-03-02 17:15:55,2020-01-01,2020-12-31,102942556.0,75344000.0,0.018120572612403397
480,3891,FINANCEIRA ALFA S.A.- CRED FINANC E INVS,2022-02-25 15:48:53,2021-01-01,2021-12-31,102942556.0,123917000.0,0.0217045945773632
481,3980,GERDAU S.A.,2011-03-03 17:46:05,2010-01-01,2010-12-31,1516802000.0,3644552000.0,0.1116552544237536
482,3980,GERDAU S.A.,2012-02-16 10:55:18,2011-01-01,2011-12-31,1719658728000.0,2879008000.0,0.08081407136651443
483,3980,GERDAU S.A.,2012-02-16 13:58:29,2011-01-01,2011-12-31,1719659000.0,2879008000.0,0.08081407136651443
484,3980,GERDAU S.A.,2013-02-21 17:15:22,2012-01-01,2012-12-31,1719658728.0,2348205000.0,0.057315745477040166
485,3980,GERDAU S.A.,2014-02-21 17:53:19,2013-01-01,2013-12-31,1719658728.0,2754423000.0,0.061889997425016524
486,3980,GERDAU S.A.,2014-02-21 18:37:14,2013-01-01,2013-12-31,1719658728.0,2754423000.0,0.061889997425016524
487,3980,GERDAU S.A.,2015-03-05 07:49:12,2014-01-01,2014-12-31,1719658728.0,2898986000.0,0.061776222215109554
490,3980,GERDAU S.A.,2018-02-28 08:32:32,2017-01-01,2017-12-31,1719658728.0,1100072000.0,0.02971026100133393
491,3980,GERDAU S.A.,2018-02-28 10:56:49,2017-01-01,2017-12-31,1719658728.0,1100072000.0,0.02971026100133393
492,3980,GERDAU S.A.,2019-02-21 08:31:45,2018-01-01,2018-12-31,1719658728.0,4047226000.0,0.10793848708561583
493,3980,GERDAU S.A.,2020-02-19 08:15:48,2019-01-01,2019-12-31,1719658728.0,3183934000.0,0.08621913225414385
494,3980,GERDAU S.A.,2021-02-24 08:17:32,2020-01-01,2020-12-31,1719658728.0,5194385000.0,0.12687113110199658
495,3980,GERDAU S.A.,2022-02-23 07:39:08,2021-01-01,2021-12-31,1719658728.0,21023022000.0,0.4198853985489792
496,4030,CIA SIDERURGICA NACIONAL,2011-03-28 20:03:15,2010-01-01,2010-12-31,1510359.0,4998346000.0,0.2828261440694054
497,4030,CIA SIDERURGICA NACIONAL,2012-03-26 19:57:37,2011-01-01,2011-12-31,1457970108.0,5756922000.0,0.27560424188298127
498,4030,CIA SIDERURGICA NACIONAL,2013-03-28 19:44:24,2012-01-01,2012-12-31,1457970108.0,641697000.0,0.025964501581810795
499,4030,CIA SIDERURGICA NACIONAL,2014-02-28 08:38:04,2013-01-01,2013-12-31,1457970108.0,3119754000.0,0.12082788967869137
500,4030,CIA SIDERURGICA NACIONAL,2015-03-12 07:17:48,2014-01-01,2014-12-31,1387524047.0,2818013000.0,0.10463308173116677
501,4030,CIA SIDERURGICA NACIONAL,2016-03-28 23:58:44,2015-01-01,2015-12-31,1387524047.0,5177625000.0,0.15054068168117798
502,4030,CIA SIDERURGICA NACIONAL,2016-11-14 06:42:25,2015-01-01,2015-12-31,1387524047.0,5177625000.0,0.15054068168117798
503,4030,CIA SIDERURGICA NACIONAL,2017-10-28 14:57:49,2016-01-01,2016-12-31,1387524047.0,1945476000.0,0.06042979580099215
504,4030,CIA SIDERURGICA NACIONAL,2018-03-26 20:43:48,2017-01-01,2017-12-31,1387524047.0,2983965000.0,0.08867180880041771
505,4030,CIA SIDERURGICA NACIONAL,2018-04-06 18:04:54,2017-01-01,2017-12-31,1387524047.0,2983965000.0,0.08867180880041771
506,4030,CIA SIDERURGICA NACIONAL,2019-02-20 20:07:16,2018-01-01,2018-12-31,1387524047.0,6946560000.0,0.19459897200300633
507,4030,CIA SIDERURGICA NACIONAL,2020-03-04 21:21:16,2019-01-01,2019-12-31,1387524047.0,3541917000.0,0.09947293834555383
508,4030,CIA SIDERURGICA NACIONAL,2021-02-22 23:12:48,2020-01-01,2020-12-31,1387524047.0,5714437000.0,0.17425139986601293
509,4030,CIA SIDERURGICA NACIONAL,2022-03-09 20:47:28,2021-01-01,2021-12-31,1387524047.0,20539962000.0,0.5613437994174422
510,4057,SOUZA CRUZ SA,2011-02-15 20:14:47,2010-01-01,2010-12-31,305690000.0,1948280000.0,1.8291132704313946
511,4057,SOUZA CRUZ SA,2012-02-13 18:07:20,2011-01-01,2011-12-31,1528451000.0,2193853000.0,2.0555147985432414
512,4057,SOUZA CRUZ SA,2013-02-07 18:04:36,2012-01-01,2012-12-31,1528451000.0,2374604000.0,1.5454751355038243
513,4057,SOUZA CRUZ SA,2014-02-07 18:04:18,2013-01-01,2013-12-31,1528451000.0,2477435000.0,1.4015249444042472
514,4057,SOUZA CRUZ SA,2015-02-12 18:16:44,2014-01-01,2014-12-31,1528451000.0,2479919000.0,1.5896193186079353
515,4081,CIA TECIDOS SANTANENSE,2011-03-30 17:23:48,2010-01-01,2010-12-31,39299000.0,36523000.0,0.14725353589110907
516,4081,CIA TECIDOS SANTANENSE,2011-04-18 16:06:51,2010-01-01,2010-12-31,39299000.0,36523000.0,0.14725353589110907
517,4081,CIA TECIDOS SANTANENSE,2012-03-30 20:36:19,2011-01-01,2011-12-31,39299000.0,34595000.0,0.12248012065681492
518,4081,CIA TECIDOS SANTANENSE,2013-03-19 17:18:57,2012-01-01,2012-12-31,39299000.0,52271000.0,0.19016072584928587
519,4081,CIA TECIDOS SANTANENSE,2014-03-27 19:07:52,2013-01-01,2013-12-31,39299000.0,48336000.0,0.13549667537535182
520,4081,CIA TECIDOS SANTANENSE,2015-03-26 18:51:12,2014-01-01,2014-12-31,39299000.0,10880000.0,0.027952911675992866
522,4081,CIA TECIDOS SANTANENSE,2017-03-23 19:42:13,2016-01-01,2016-12-31,39299000.0,4957000.0,0.012830667287881141
523,4081,CIA TECIDOS SANTANENSE,2017-03-27 18:41:55,2016-01-01,2016-12-31,39299000.0,4957000.0,0.012830667287881141
524,4081,CIA TECIDOS SANTANENSE,2018-03-28 18:41:53,2017-01-01,2017-12-31,39299000.0,36363000.0,0.0825265193294933
525,4081,CIA TECIDOS SANTANENSE,2019-04-05 21:55:13,2018-01-01,2018-12-31,39299000.0,120242000.0,0.21482680502254714
526,4081,CIA TECIDOS SANTANENSE,2020-03-30 22:13:28,2019-01-01,2019-12-31,39299000.0,34662000.0,0.07002707180088084
527,4081,CIA TECIDOS SANTANENSE,2021-03-31 22:15:07,2020-01-01,2020-12-31,111299000.0,13536000.0,0.02536788683403675
528,4081,CIA TECIDOS SANTANENSE,2022-03-29 19:22:47,2021-01-01,2021-12-31,111299000.0,49974000.0,0.10767705931783414
532,4146,KARSTEN S.A.,2011-03-29 19:02:05,2010-01-01,2010-12-31,14406.0,32883.0,0.11206344229668203
533,4146,KARSTEN S.A.,2011-03-30 11:40:26,2010-01-01,2010-12-31,14406000.0,32883000.0,0.11206344229668203
535,4146,KARSTEN S.A.,2013-04-02 00:04:56,2012-01-01,2012-12-31,14406000.0,36167000.0,0.13810365697658877
536,4146,KARSTEN S.A.,2014-03-20 17:20:31,2013-01-01,2013-12-31,14406000.0,10029000.0,0.03878220249189862
538,4146,KARSTEN S.A.,2016-03-28 17:54:42,2015-01-01,2015-12-31,62054000.0,12285000.0,0.09169142123568838
541,4146,KARSTEN S.A.,2018-03-29 22:35:06,2017-01-01,2017-12-31,6205000.0,44583000.0,0.23803879482949175
542,4146,KARSTEN S.A.,2019-03-28 18:06:26,2018-01-01,2018-12-31,6205000.0,46148000.0,0.20830455762138836
543,4146,KARSTEN S.A.,2020-03-30 18:34:33,2019-01-01,2019-12-31,6205000.0,34707000.0,0.14802825191288993
544,4146,KARSTEN S.A.,2021-03-30 17:41:39,2020-01-01,2020-12-31,6205000.0,83912000.0,0.2830695327153247
545,4146,KARSTEN S.A.,2022-03-29 17:53:51,2021-01-01,2021-12-31,6205000.0,67134000.0,0.16298853588544626
546,4170,VALE S.A.,2011-02-24 23:49:15,2010-01-01,2010-12-31,5365305000.0,40442258000.0,0.27577728011077174
547,4170,VALE S.A.,2012-02-16 11:24:28,2011-01-01,2011-12-31,5365305000.0,53087424000.0,0.28563607037744954
548,4170,VALE S.A.,2012-06-28 12:06:54,2011-01-01,2011-12-31,5365305000.0,53087424000.0,0.28563607037744954
549,4170,VALE S.A.,2013-02-27 21:38:55,2012-01-01,2012-12-31,5365305000.0,14996191000.0,0.0729488364071817
550,4170,VALE S.A.,2013-02-27 22:34:42,2012-01-01,2012-12-31,5365305000.0,14996191000.0,0.0729488364071817
551,4170,VALE S.A.,2013-02-28 19:51:02,2012-01-01,2012-12-31,5365305000.0,14996191000.0,0.0729488364071817
552,4170,VALE S.A.,2013-03-14 23:50:06,2012-01-01,2012-12-31,5365305000.0,14996191000.0,0.0729488364071817
553,4170,VALE S.A.,2014-02-26 21:52:20,2013-01-01,2013-12-31,5365305000.0,33436715000.0,0.16026506669349772
554,4170,VALE S.A.,2014-03-17 19:18:56,2013-01-01,2013-12-31,5365305000.0,33436715000.0,0.16026506669349772
555,4170,VALE S.A.,2015-02-26 06:22:40,2014-01-01,2014-12-31,5244316000.0,17572598000.0,0.08151932223545745
557,4170,VALE S.A.,2017-02-23 06:06:01,2016-01-01,2016-12-31,5244316000.0,25072734000.0,0.11641453217562706
558,4170,VALE S.A.,2018-02-27 19:11:08,2017-01-01,2017-12-31,5284475000.0,34533678000.0,0.1658834508070259
559,4170,VALE S.A.,2019-03-27 19:17:38,2018-01-01,2018-12-31,5284475000.0,43175744000.0,0.204432943681624
560,4170,VALE S.A.,2019-04-18 19:13:23,2018-01-01,2018-12-31,5284475000.0,43175744000.0,0.204432943681624
561,4170,VALE S.A.,2020-02-20 20:32:38,2019-01-01,2019-12-31,5284475000.0,2239775000.0,0.011954074173867412
562,4170,VALE S.A.,2020-03-02 18:33:59,2019-01-01,2019-12-31,5284475000.0,2239775000.0,0.011954074173867412
563,4170,VALE S.A.,2021-02-25 21:17:09,2020-01-01,2020-12-31,5284474000.0,52067618000.0,0.27550532922956417
564,4170,VALE S.A.,2022-02-24 19:18:54,2021-01-01,2021-12-31,5132458000.0,141335000000.0,0.6810340673637546
565,4359,ELEKEIROZ S.A.,2011-02-23 17:55:02,2010-01-01,2010-12-31,31485000.0,51886000.0,0.12301323875275016
589,4448,COBRASMA S.A.,2022-03-31 15:28:23,2021-01-01,2021-12-31,1025849.0,403000.0,-0.00016141578061552685
590,4537,GRAZZIOTIN S.A.,2011-03-14 09:27:28,2010-01-01,2010-12-31,21673675.0,34286549.0,0.17045671157409387
591,4537,GRAZZIOTIN S.A.,2011-08-26 15:18:07,2010-01-01,2010-12-31,21673675.0,34286549.0,0.17045671157409387
592,4537,GRAZZIOTIN S.A.,2012-03-09 09:55:00,2011-01-01,2011-12-31,21709458.0,37473727.0,0.1656501619291417
593,4537,GRAZZIOTIN S.A.,2012-03-12 11:19:19,2011-01-01,2011-12-31,21709458.0,37473727.0,0.1656501619291417
594,4537,GRAZZIOTIN S.A.,2013-03-07 08:51:29,2012-01-01,2012-12-31,21768245.0,39117727.0,0.16059782367943784
595,4537,GRAZZIOTIN S.A.,2014-02-27 08:09:24,2013-01-01,2013-12-31,21815945.0,53334519.0,0.1984388586577936
596,4537,GRAZZIOTIN S.A.,2015-03-05 17:35:48,2014-01-01,2014-12-31,21868370.0,60569867.0,0.18204006506559597
597,4537,GRAZZIOTIN S.A.,2015-03-06 09:13:49,2014-01-01,2014-12-31,21868370.0,60569867.0,0.18204006506559597
598,4537,GRAZZIOTIN S.A.,2016-02-26 19:00:53,2015-01-01,2015-12-31,21924020.0,35566656.0,0.1092344708700249
599,4537,GRAZZIOTIN S.A.,2017-02-24 18:21:33,2016-01-01,2016-12-31,22038874.0,40555128.0,0.12950382373561772
600,4537,GRAZZIOTIN S.A.,2018-02-16 18:08:32,2017-01-01,2017-12-31,20915330.0,48402841.0,0.13929383901208225
601,4537,GRAZZIOTIN S.A.,2019-03-18 17:48:30,2018-01-01,2018-12-31,20213506.0,46170382.0,0.10597991436251054
602,4537,GRAZZIOTIN S.A.,2020-03-16 17:56:25,2019-01-01,2019-12-31,20100983.0,97593758.0,0.1893167006112271
603,4537,GRAZZIOTIN S.A.,2021-04-05 18:12:11,2020-01-01,2020-12-31,20147579.0,75894551.0,0.16828570916043992
604,4537,GRAZZIOTIN S.A.,2022-03-18 18:02:36,2021-01-01,2021-12-31,19596703.0,180129000.0,0.2528814863275053
605,4650,CONFAB INDUSTRIAL SA,2011-02-21 11:44:36,2010-01-01,2010-12-31,410857310.0,146225000.0,0.17740585266427253
606,4650,CONFAB INDUSTRIAL SA,2012-02-16 10:32:32,2011-01-01,2011-12-31,406265816.0,297393000.0,0.25767564855818675
607,4669,GUARARAPES CONFECCOES S.A.,2011-03-29 23:20:10,2010-01-01,2010-12-31,62400000.0,455044.0,0.22551055857280983
608,4669,GUARARAPES CONFECCOES S.A.,2011-03-30 10:04:53,2010-01-01,2010-12-31,62400000.0,455044000.0,0.22551055857280983
609,4669,GUARARAPES CONFECCOES S.A.,2012-03-29 17:46:20,2011-01-01,2011-12-31,62400000.0,479414000.0,0.1895792957299242
610,4669,GUARARAPES CONFECCOES S.A.,2013-03-13 18:11:14,2012-01-01,2012-12-31,62400000.0,504504000.0,0.18748906012795238
611,4669,GUARARAPES CONFECCOES S.A.,2014-02-17 18:30:38,2013-01-01,2013-12-31,62400000.0,571803000.0,0.19081713220507762
612,4669,GUARARAPES CONFECCOES S.A.,2015-03-02 22:56:03,2014-01-01,2014-12-31,62400000.0,632634000.0,0.17488353012432206
613,4669,GUARARAPES CONFECCOES S.A.,2016-02-15 22:53:13,2015-01-01,2015-12-31,62400000.0,474053000.0,0.11408759262864766
614,4669,GUARARAPES CONFECCOES S.A.,2016-02-24 18:22:36,2015-01-01,2015-12-31,62400000.0,474053000.0,0.11408759262864766
615,4669,GUARARAPES CONFECCOES S.A.,2017-03-15 01:04:07,2016-01-01,2016-12-31,62400000.0,403633000.0,0.0948903513618097
616,4669,GUARARAPES CONFECCOES S.A.,2018-02-26 23:40:06,2017-01-01,2017-12-31,62400000.0,888624000.0,0.19562857024606353
617,4669,GUARARAPES CONFECCOES S.A.,2019-03-26 20:16:48,2018-01-01,2018-12-31,62400000.0,1410090000.0,0.23861135027128885
618,4669,GUARARAPES CONFECCOES S.A.,2020-02-17 21:36:30,2019-01-01,2019-12-31,499200.0,807543000.0,0.12460935311978202
620,4669,GUARARAPES CONFECCOES S.A.,2022-03-10 01:01:11,2021-01-01,2021-12-31,499200000.0,411571000.0,0.06094550072492644
646,4693,CONSERVAS ODERICH S.A.,2022-03-25 19:17:59,2021-01-01,2021-12-31,11286000.0,141873000.0,0.2549086897463724
650,4707,CONSORCIO ALFA DE ADMINISTRACAO S.A.,2014-03-20 14:45:10,2013-01-01,2013-12-31,73646388.0,31255000.0,0.050571242267882774
651,4707,CONSORCIO ALFA DE ADMINISTRACAO S.A.,2015-03-20 12:22:18,2014-01-01,2014-12-31,73646388.0,19469000.0,0.6344380356502753
652,4707,CONSORCIO ALFA DE ADMINISTRACAO S.A.,2016-03-18 16:48:58,2015-01-01,2015-12-31,73646388.0,20655000.0,0.14781762361074335
653,4707,CONSORCIO ALFA DE ADMINISTRACAO S.A.,2017-03-17 11:58:07,2016-01-01,2016-12-31,73646388.0,8220000.0,0.1443853085313801
655,4707,CONSORCIO ALFA DE ADMINISTRACAO S.A.,2019-03-15 15:51:49,2018-01-01,2018-12-31,73646388.0,15415000.0,2.8488264646091297
656,4707,CONSORCIO ALFA DE ADMINISTRACAO S.A.,2020-03-19 09:30:01,2019-01-01,2019-12-31,73646388.0,13287000.0,2.781452794640988
657,4707,CONSORCIO ALFA DE ADMINISTRACAO S.A.,2021-02-26 15:22:43,2020-01-01,2020-12-31,73646388.0,46445000.0,0.1957837673779434
658,4707,CONSORCIO ALFA DE ADMINISTRACAO S.A.,2021-02-26 19:56:45,2020-01-01,2020-12-31,73646388.0,46445000.0,0.1957837673779434
660,4723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2011-04-01 00:01:15,2010-01-01,2010-12-31,69000.0,535000.0,-0.04339714471122648
661,4723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2011-04-01 18:37:14,2010-01-01,2010-12-31,69000.0,535000.0,-0.04339714471122648
663,4723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2013-03-13 08:35:28,2012-01-01,2012-12-31,372119000.0,5091000.0,26.794736842105262
664,4723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2013-03-13 11:01:05,2012-01-01,2012-12-31,372119.0,5091000.0,26.794736842105262
665,4723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2013-06-20 17:49:18,2012-01-01,2012-12-31,372119.0,5091000.0,26.794736842105262
667,4723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2014-03-28 19:50:53,2012-01-01,2012-12-31,372119.0,5091000.0,-4.092443729903537
668,4723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2014-03-28 20:47:33,2013-01-01,2013-12-31,372119.0,13955000.0,2.2963633371729473
669,4723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2015-02-27 21:36:00,2014-01-01,2014-12-31,372119.0,9491000.0,3.7842902711323765
670,4723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2015-03-26 08:25:10,2013-01-01,2013-12-31,372119.0,13955000.0,2.2963633371729473
